 0.13214E-02 0.32457E-04 0.00000E+00    30001     2335    4     1128 0.854E+06 0.45304E-08  0.13214E-02
   2    0.15679E-02    0.80160E-04    0.32334E+01    0.11868E+00    0.15679E-02
   3    0.13333E-02    0.32843E-04    0.22032E+01    0.16543E+00    0.13333E-02
   4    0.13047E-02    0.15775E-04    0.15293E+01    0.69695E-01    0.13047E-02
