 0.18833E-01 0.27570E-03 0.00000E+00    14001     1625    3      755 0.401E+05 0.12991E-06  0.18833E-01
   1    0.20291E-01    0.18724E-02    0.41268E+01    0.26484E+01    0.20291E-01
   2    0.19063E-01    0.56501E-03    0.18745E+01    0.47501E+00    0.19063E-01
   3    0.18706E-01    0.32032E-03    0.15316E+01    0.60754E+00    0.18706E-01
