 0.22772E+00 0.30687E-02 0.00000E+00    14001     1180    3      690 0.303E+04 0.15932E-05  0.22772E+00
   1    0.21756E+00    0.12287E-01    0.25258E+01    0.74074E+01    0.21756E+00
   2    0.22411E+00    0.68858E-02    0.19433E+01    0.17964E+02    0.22411E+00
   3    0.22942E+00    0.35682E-02    0.13911E+01    0.62910E+01    0.22942E+00
