 0.22595E+00 0.32749E-02 0.00000E+00    14001     1100    3      886 0.392E+04 0.15684E-05  0.22595E+00
   1    0.20751E+00    0.12733E-01    0.27441E+01    0.67265E+01    0.20751E+00
   2    0.23047E+00    0.67116E-02    0.18418E+01    0.16283E+02    0.23047E+00
   3    0.22585E+00    0.33203E-02    0.13149E+01    0.62511E+01    0.22585E+00
