 0.22381E+00 0.37315E-02 0.00000E+00    14001     1145    3      748 0.334E+04 0.15614E-05  0.22381E+00
   1    0.20229E+00    0.11992E-01    0.26511E+01    0.78135E+01    0.20229E+00
   2    0.22497E+00    0.55976E-02    0.15737E+01    0.59586E+01    0.22497E+00
   3    0.22484E+00    0.34998E-02    0.13922E+01    0.98585E+01    0.22484E+00
