 0.22353E+00 0.27628E-02 0.00000E+00    14001     1122    3      878 0.393E+04 0.15618E-05  0.22353E+00
   1    0.21488E+00    0.14408E-01    0.29987E+01    0.16077E+02    0.21488E+00
   2    0.22056E+00    0.56079E-02    0.16081E+01    0.94376E+01    0.22056E+00
   3    0.22490E+00    0.32540E-02    0.12941E+01    0.48626E+01    0.22490E+00
