 0.67682E+00 0.64872E-02 0.00000E+00    62001     8541    5     2555 0.378E+04 0.11726E-05  0.67682E+00
   3    0.65937E+00    0.12941E-01    0.17554E+01    0.25527E+02    0.65937E+00
   4    0.69073E+00    0.10226E-01    0.18727E+01    0.52728E+02    0.69073E+00
   5    0.67544E+00    0.59017E-02    0.15630E+01    0.24137E+02    0.67544E+00
