 0.26362E+00 0.27172E-02 0.00000E+00    14001      938    3      933 0.354E+04 0.18320E-05  0.26362E+00
   1    0.25187E+00    0.17633E-01    0.31308E+01    0.11929E+02    0.25187E+00
   2    0.26414E+00    0.59195E-02    0.14173E+01    0.51784E+01    0.26414E+00
   3    0.26381E+00    0.31053E-02    0.10528E+01    0.38701E+01    0.26381E+00
