 0.26020E+00 0.29199E-02 0.00000E+00    14001      924    3      919 0.353E+04 0.18172E-05  0.26020E+00
   1    0.23745E+00    0.17114E-01    0.32232E+01    0.11675E+02    0.23745E+00
   2    0.25734E+00    0.58851E-02    0.14464E+01    0.40714E+01    0.25734E+00
   3    0.26167E+00    0.31982E-02    0.10932E+01    0.41226E+01    0.26167E+00
