 0.27973E+00 0.42704E-02 0.00000E+00    14001     1297    3      895 0.320E+04 0.19366E-05  0.27973E+00
   1    0.30321E+00    0.14354E-01    0.21171E+01    0.58311E+01    0.30321E+00
   2    0.27596E+00    0.65172E-02    0.14936E+01    0.47832E+01    0.27596E+00
   3    0.27886E+00    0.42489E-02    0.13628E+01    0.64193E+01    0.27886E+00
