 0.28338E+00 0.32292E-02 0.00000E+00    30001     2554    4     1546 0.546E+04 0.99430E-06  0.28338E+00
   2    0.28535E+00    0.68356E-02    0.15150E+01    0.60769E+01    0.28535E+00
   3    0.27622E+00    0.43684E-02    0.14146E+01    0.88630E+01    0.27622E+00
   4    0.28636E+00    0.31132E-02    0.13752E+01    0.14508E+02    0.28636E+00
