 0.27041E+00 0.37574E-02 0.00000E+00    14001     1271    3      936 0.346E+04 0.18580E-05  0.27041E+00
   1    0.26511E+00    0.12350E-01    0.20834E+01    0.52005E+01    0.26511E+00
   2    0.27983E+00    0.70945E-02    0.16035E+01    0.56808E+01    0.27983E+00
   3    0.26756E+00    0.40852E-02    0.13656E+01    0.74400E+01    0.26756E+00
