 0.18510E-03 0.32180E-05 0.00000E+00    14001     1311    3      762 0.412E+07 0.12820E-08  0.18510E-03
   1    0.18459E-03    0.19346E-04    0.46871E+01    0.20455E-01    0.18459E-03
   2    0.18853E-03    0.92525E-05    0.31039E+01    0.23195E-01    0.18853E-03
   3    0.18461E-03    0.34873E-05    0.16895E+01    0.49886E-02    0.18461E-03
