 0.67699E+00 0.73877E-02 0.00000E+00    30001     3159    4     1125 0.166E+04 0.23762E-05  0.67699E+00
   2    0.66915E+00    0.28124E-01    0.26582E+01    0.48865E+02    0.66915E+00
   3    0.66160E+00    0.12485E-01    0.16878E+01    0.21417E+02    0.66160E+00
   4    0.68435E+00    0.84992E-02    0.15709E+01    0.26893E+02    0.68435E+00
