 0.41824E+00 0.48766E-02 0.00000E+00    14001      977    3      972 0.232E+04 0.29075E-05  0.41824E+00
   1    0.42604E+00    0.25105E-01    0.26353E+01    0.16562E+02    0.42604E+00
   2    0.41433E+00    0.11731E-01    0.17908E+01    0.22701E+02    0.41433E+00
   3    0.41869E+00    0.54882E-02    0.11724E+01    0.69310E+01    0.41869E+00
