 0.59688E-12 0.79077E-13 0.00000E+00    15001      704    4       53 0.888E+14 0.76611E-17  0.59688E-12
   2    0.41584E-12    0.37606E-13    0.40443E+01    0.27689E-10    0.41584E-12
   3    0.71490E-12    0.66152E-13    0.58523E+01    0.12233E-09    0.71490E-12
   4    0.61289E-12    0.26827E-13    0.39150E+01    0.12462E-09    0.61289E-12
