 0.40144E+00 0.66301E-02 0.00000E+00    14001     1015    3      938 0.234E+04 0.28235E-05  0.40144E+00
   1    0.40639E+00    0.29527E-01    0.32493E+01    0.19324E+02    0.40639E+00
   2    0.38528E+00    0.90726E-02    0.14893E+01    0.68742E+01    0.38528E+00
   3    0.40659E+00    0.54886E-02    0.12074E+01    0.95944E+01    0.40659E+00
