 0.39410E+00 0.28848E-02 0.00000E+00    30001     1712    4     1708 0.433E+04 0.13678E-05  0.39410E+00
   2    0.38556E+00    0.99434E-02    0.16311E+01    0.78480E+01    0.38556E+00
   3    0.39688E+00    0.54416E-02    0.12263E+01    0.13182E+02    0.39688E+00
   4    0.39393E+00    0.36203E-02    0.11625E+01    0.34411E+02    0.39393E+00
