 0.45615E+00 0.50052E-02 0.00000E+00    14001     1528    3     1187 0.260E+04 0.31429E-05  0.45615E+00
   1    0.46472E+00    0.17765E-01    0.17095E+01    0.10693E+02    0.46472E+00
   2    0.46171E+00    0.95439E-02    0.13073E+01    0.81997E+01    0.46171E+00
   3    0.45258E+00    0.62278E-02    0.12308E+01    0.10585E+02    0.45258E+00
