 0.28741E+00 0.35982E-02 0.00000E+00    14001     1194    3      880 0.306E+04 0.19867E-05  0.28741E+00
   1    0.28085E+00    0.12893E-01    0.20530E+01    0.80999E+01    0.28085E+00
   2    0.29333E+00    0.75448E-02    0.16267E+01    0.81640E+01    0.29333E+00
   3    0.28608E+00    0.43157E-02    0.13493E+01    0.84831E+01    0.28608E+00
