 0.28303E+00 0.25435E-02 0.00000E+00    30001     2487    4     1643 0.581E+04 0.97809E-06  0.28303E+00
   2    0.28904E+00    0.87004E-02    0.19038E+01    0.10724E+02    0.28904E+00
   3    0.28537E+00    0.59471E-02    0.18640E+01    0.33183E+02    0.28537E+00
   4    0.28169E+00    0.29733E-02    0.13351E+01    0.87329E+01    0.28169E+00
