 0.17812E-05 0.29462E-07 0.00000E+00    30001     1796    4      309 0.173E+09 0.61854E-11  0.17812E-05
   2    0.17444E-05    0.10332E-06    0.37461E+01    0.20542E-03    0.17444E-05
   3    0.17921E-05    0.58940E-07    0.29417E+01    0.20450E-03    0.17921E-05
   4    0.17814E-05    0.36021E-07    0.25578E+01    0.22591E-03    0.17814E-05
