 0.27976E-05 0.27487E-07 0.00000E+00    30001     3092    4     1617 0.578E+09 0.97262E-11  0.27976E-05
   2    0.28002E-05    0.10927E-06    0.24681E+01    0.27191E-03    0.28002E-05
   3    0.27879E-05    0.53297E-07    0.17099E+01    0.81690E-04    0.27879E-05
   4    0.28011E-05    0.33562E-07    0.15155E+01    0.89640E-04    0.28011E-05
