 0.10493E+00 0.17157E-02 0.00000E+00    14001     1516    3      497 0.474E+04 0.73460E-06  0.10493E+00
   1    0.11154E+00    0.12519E-01    0.50193E+01    0.14495E+02    0.11154E+00
   2    0.10184E+00    0.33561E-02    0.20843E+01    0.35334E+01    0.10184E+00
   3    0.10578E+00    0.20207E-02    0.17086E+01    0.35262E+01    0.10578E+00
