 0.13793E-12 0.50855E-14 0.00000E+00    15001      808    4       48 0.348E+15 0.17075E-17  0.13793E-12
   2    0.13836E-12    0.13943E-13    0.45067E+01    0.13275E-10    0.13836E-12
   3    0.14789E-12    0.17499E-13    0.74836E+01    0.46588E-10    0.14789E-12
   4    0.13660E-12    0.57430E-14    0.37604E+01    0.24657E-10    0.13660E-12
