 0.86320E-06 0.14187E-06 0.00000E+00    31001     1149    5       26 0.301E+08 0.56129E-11  0.86320E-06
   3    0.57225E-06    0.68216E-07    0.75394E+01    0.14324E-03    0.57225E-06
   4    0.11759E-05    0.20244E-06    0.15398E+02    0.10197E-02    0.11759E-05
   5    0.89806E-06    0.53219E-07    0.74959E+01    0.56282E-03    0.89806E-06
