 0.40416E-04 0.73229E-06 0.00000E+00    13126     1244    3      484 0.120E+08 0.30364E-09  0.40416E-04
   1    0.41737E-04    0.47272E-05    0.49044E+01    0.41563E-02    0.41737E-04
   2    0.38740E-04    0.12990E-05    0.20534E+01    0.11130E-02    0.38740E-04
   3    0.40992E-04    0.83455E-06    0.17632E+01    0.26003E-02    0.40992E-04
