 0.13027E-01 0.17044E-03 0.00000E+00    11922      938    3      933 0.716E+05 0.10543E-06  0.13027E-01
   1    0.12752E-01    0.91657E-03    0.29663E+01    0.64982E+00    0.12752E-01
   2    0.13385E-01    0.36509E-03    0.15918E+01    0.29095E+00    0.13385E-01
   3    0.12928E-01    0.19705E-03    0.12580E+01    0.25512E+00    0.12928E-01
