 0.28311E+00 0.39713E-02 0.00000E+00    14001     1153    3      974 0.344E+04 0.19846E-05  0.28311E+00
   1    0.26317E+00    0.14667E-01    0.24925E+01    0.88334E+01    0.26317E+00
   2    0.27904E+00    0.71596E-02    0.16228E+01    0.86476E+01    0.27904E+00
   3    0.28578E+00    0.41565E-02    0.13009E+01    0.80828E+01    0.28578E+00
