 0.17637E-02 0.29091E-04 0.00000E+00    30001     2368    4      990 0.561E+06 0.60438E-08  0.17637E-02
   2    0.17600E-02    0.78676E-04    0.28272E+01    0.13540E+00    0.17600E-02
   3    0.18463E-02    0.44249E-04    0.21436E+01    0.13428E+00    0.18463E-02
   4    0.17406E-02    0.22181E-04    0.16119E+01    0.11444E+00    0.17406E-02
