 0.17830E-02 0.15952E-04 0.00000E+00    62001     5019    5     3235 0.181E+07 0.31085E-08  0.17830E-02
   3    0.18218E-02    0.40500E-04    0.19884E+01    0.94465E-01    0.18218E-02
   4    0.17436E-02    0.23937E-04    0.17365E+01    0.13425E+00    0.17436E-02
   5    0.17905E-02    0.13632E-04    0.13619E+01    0.66434E-01    0.17905E-02
