 0.12202E+01 0.99878E-02 0.00000E+00    30001     3562    4     1991 0.163E+04 0.42075E-05  0.12202E+01
   2    0.12571E+01    0.31033E-01    0.15613E+01    0.40281E+02    0.12571E+01
   3    0.12248E+01    0.19484E-01    0.14229E+01    0.50510E+02    0.12248E+01
   4    0.12118E+01    0.12543E-01    0.13093E+01    0.55939E+02    0.12118E+01
