 0.28404E+00 0.38167E-02 0.00000E+00    14001     1163    3      797 0.281E+04 0.19565E-05  0.28404E+00
   1    0.28391E+00    0.18471E-01    0.29096E+01    0.13425E+02    0.28391E+00
   2    0.29034E+00    0.76940E-02    0.16760E+01    0.95198E+01    0.29034E+00
   3    0.28173E+00    0.45241E-02    0.14363E+01    0.17244E+02    0.28173E+00
