 0.26520E+00 0.18319E-02 0.00000E+00    30001     1851    4     1846 0.696E+04 0.91962E-06  0.26520E+00
   2    0.26807E+00    0.83379E-02    0.19672E+01    0.22840E+02    0.26807E+00
   3    0.26581E+00    0.41551E-02    0.13982E+01    0.17141E+02    0.26581E+00
   4    0.26485E+00    0.21049E-02    0.10053E+01    0.11192E+02    0.26485E+00
