 0.26016E+00 0.42263E-02 0.00000E+00    14001      995    3      990 0.381E+04 0.17906E-05  0.26016E+00
   1    0.24629E+00    0.13374E-01    0.24284E+01    0.92062E+01    0.24629E+00
   2    0.27032E+00    0.66124E-02    0.15470E+01    0.52633E+01    0.27032E+00
   3    0.25785E+00    0.35371E-02    0.12270E+01    0.11283E+02    0.25785E+00
