 0.53747E-01 0.53950E-03 0.00000E+00    62001     4114    5     4109 0.765E+05 0.93749E-07  0.53747E-01
   3    0.51349E-01    0.95447E-03    0.16625E+01    0.23400E+01    0.51349E-01
   4    0.53840E-01    0.69730E-03    0.16383E+01    0.38027E+01    0.53840E-01
   5    0.54000E-01    0.33954E-03    0.11248E+01    0.26212E+01    0.54000E-01
