 0.26549E+00 0.34503E-02 0.00000E+00    14001     1001    3      996 0.375E+04 0.18419E-05  0.26549E+00
   1    0.24804E+00    0.12214E-01    0.22022E+01    0.47652E+01    0.24804E+00
   2    0.27054E+00    0.65377E-02    0.15283E+01    0.78658E+01    0.27054E+00
   3    0.26523E+00    0.35129E-02    0.11846E+01    0.56798E+01    0.26523E+00
