 0.42885E+00 0.47604E-02 0.00000E+00    14001     1501    3     1068 0.249E+04 0.29734E-05  0.42885E+00
   1    0.41914E+00    0.14958E-01    0.15960E+01    0.60927E+01    0.41914E+00
   2    0.43368E+00    0.90646E-02    0.13219E+01    0.69318E+01    0.43368E+00
   3    0.42818E+00    0.60303E-02    0.12597E+01    0.11325E+02    0.42818E+00
