 0.13321E-02 0.14026E-04 0.00000E+00    30001     3720    4     1089 0.817E+06 0.46135E-08  0.13321E-02
   2    0.13212E-02    0.41021E-04    0.19637E+01    0.27219E-01    0.13212E-02
   3    0.13465E-02    0.28886E-04    0.19187E+01    0.84031E-01    0.13465E-02
   4    0.13287E-02    0.17432E-04    0.16595E+01    0.71599E-01    0.13287E-02
