 0.22756E+00 0.19313E-02 0.00000E+00    30001     2528    4     2076 0.912E+04 0.78508E-06  0.22756E+00
   2    0.23220E+00    0.58348E-02    0.15892E+01    0.66796E+01    0.23220E+00
   3    0.23046E+00    0.46926E-02    0.18212E+01    0.26467E+02    0.23046E+00
   4    0.22610E+00    0.22739E-02    0.12721E+01    0.43629E+01    0.22610E+00
