 0.22682E+00 0.29891E-02 0.00000E+00    14001     1364    3      653 0.288E+04 0.15874E-05  0.22682E+00
   1    0.23025E+00    0.10524E-01    0.20441E+01    0.54902E+01    0.23025E+00
   2    0.22134E+00    0.56803E-02    0.16231E+01    0.91044E+01    0.22134E+00
   3    0.22859E+00    0.37275E-02    0.14585E+01    0.72822E+01    0.22859E+00
