0.17653E-02 0.13164E-04 0.00000E+01 60002 0 0 2400 0.13590E+07 0.00000E+01 0.17653E-02
1 0.0017856 6.1847e-05 2.1906 0.086518 0.0017856
2 0.0017601 3.8735e-05 1.9684 0.11419 0.0017601
3 0.001757 2.3027e-05 1.6578 0.10052 0.001757
4 0.0017041 5.793e-05 2.15 0.072788 0.0017041
5 0.0017842 3.8384e-05 1.9242 0.11579 0.0017842
6 0.0017746 2.2441e-05 1.5996 0.08635 0.0017746
