 0.31674E-12 0.94972E-14 0.00000E+00    15001     1162    4      167 0.527E+15 0.39448E-17  0.31674E-12
   2    0.44855E-12    0.16902E-12    0.16852E+02    0.33553E-09    0.44855E-12
   3    0.33659E-12    0.81978E-13    0.15404E+02    0.32452E-09    0.33659E-12
   4    0.31558E-12    0.95658E-14    0.27111E+01    0.22043E-10    0.31558E-12
