 0.10776E+00 0.18676E-02 0.00000E+00    14001     2026    3      401 0.372E+04 0.74654E-06  0.10776E+00
   1    0.10841E+00    0.71807E-02    0.29621E+01    0.55366E+01    0.10841E+00
   2    0.10879E+00    0.47937E-02    0.27868E+01    0.12016E+02    0.10879E+00
   3    0.10750E+00    0.21137E-02    0.17587E+01    0.35832E+01    0.10750E+00
