 0.39150E-04 0.75205E-06 0.00000E+00    14001     1402    3      354 0.904E+07 0.27510E-09  0.39150E-04
   1    0.40220E-04    0.40686E-05    0.45239E+01    0.50106E-02    0.40220E-04
   2    0.37192E-04    0.15953E-05    0.27129E+01    0.23520E-02    0.37192E-04
   3    0.39614E-04    0.87095E-06    0.19665E+01    0.24872E-02    0.39614E-04
