 0.65850E-04 0.66202E-06 0.00000E+00    30001     2508    4     1227 0.186E+08 0.22782E-09  0.65850E-04
   2    0.66104E-04    0.20525E-05    0.19638E+01    0.23703E-02    0.66104E-04
   3    0.66382E-04    0.13581E-05    0.18298E+01    0.26715E-02    0.66382E-04
   4    0.65612E-04    0.81587E-06    0.15729E+01    0.42620E-02    0.65612E-04
