 0.54711E-04 0.54820E-06 0.00000E+00    30001     2408    4     1219 0.223E+08 0.18915E-09  0.54711E-04
   2    0.53826E-04    0.17121E-05    0.20117E+01    0.14754E-02    0.53826E-04
   3    0.55660E-04    0.11098E-05    0.17834E+01    0.22196E-02    0.55660E-04
   4    0.54476E-04    0.67797E-06    0.15742E+01    0.32324E-02    0.54476E-04
