 0.63973E-06 0.82866E-08 0.00000E+00    12377     1029    3     1024 0.160E+10 0.49888E-11  0.63973E-06
   1    0.65354E-06    0.50598E-07    0.32554E+01    0.26602E-04    0.65354E-06
   2    0.65464E-06    0.18409E-07    0.16722E+01    0.90300E-05    0.65464E-06
   3    0.63505E-06    0.94370E-08    0.12497E+01    0.96425E-05    0.63505E-06
