 0.51700E-29 0.11555E-30 0.00000E+00    31001     6147    5      705 0.136E+33 0.32281E-34  0.51700E-29
   3    0.58705E-29    0.34154E-30    0.36795E+01    0.70862E-27    0.58705E-29
   4    0.50378E-29    0.13310E-30    0.23631E+01    0.21590E-27    0.50378E-29
   5    0.51650E-29    0.87633E-31    0.21462E+01    0.25333E-27    0.51650E-29
