 0.28619E-04 0.31158E-06 0.00000E+00    30001     2516    4     1408 0.492E+08 0.99544E-10  0.28619E-04
   2    0.27682E-04    0.11826E-05    0.27018E+01    0.17091E-02    0.27682E-04
   3    0.28766E-04    0.81414E-06    0.25314E+01    0.47036E-02    0.28766E-04
   4    0.28669E-04    0.35182E-06    0.15523E+01    0.10556E-02    0.28669E-04
