 0.25522E-04 0.49856E-06 0.00000E+00    30001     1679    4      249 0.976E+07 0.89000E-10  0.25522E-04
   2    0.23295E-04    0.21425E-05    0.58169E+01    0.43904E-02    0.23295E-04
   3    0.25585E-04    0.16488E-05    0.57640E+01    0.11273E-01    0.25585E-04
   4    0.25632E-04    0.53898E-06    0.26598E+01    0.42222E-02    0.25632E-04
