 0.42535E-05 0.12559E-06 0.00000E+00    31001     1574    5       99 0.233E+08 0.26966E-10  0.42535E-05
   3    0.41818E-05    0.57076E-06    0.86322E+01    0.10847E-02    0.41818E-05
   4    0.40310E-05    0.27075E-06    0.60077E+01    0.10307E-02    0.40310E-05
   5    0.43145E-05    0.14613E-06    0.42842E+01    0.98980E-03    0.43145E-05
