0.41983E-04 0.30299E-06 0.00000E+01 60002 0 0 2828 0.67400E+08 0.00000E+01 0.41983E-04
1 4.1641e-05 1.3681e-06 2.0779 0.0013186 4.1641e-05
2 4.2637e-05 8.8882e-07 1.8645 0.0014731 4.2637e-05
3 4.2044e-05 5.3868e-07 1.6206 0.0015338 4.2044e-05
4 4.2327e-05 1.4421e-06 2.1547 0.0014621 4.2327e-05
5 4.2228e-05 8.845e-07 1.8734 0.001532 4.2228e-05
6 4.1612e-05 5.0605e-07 1.5383 0.00086117 4.1612e-05
