 0.40937E+00 0.43228E-02 0.00000E+00    30001     1719    4     1715 0.419E+04 0.14044E-05  0.40937E+00
   2    0.42264E+00    0.69842E-02    0.10452E+01    0.87970E+01    0.42264E+00
   3    0.41195E+00    0.43321E-02    0.94059E+00    0.51004E+01    0.41195E+00
   4    0.40448E+00    0.33344E-02    0.10427E+01    0.21752E+02    0.40448E+00
