 0.40269E+00 0.49052E-02 0.00000E+00    14001      950    3      946 0.235E+04 0.28179E-05  0.40269E+00
   1    0.37041E+00    0.27904E-01    0.33690E+01    0.18062E+02    0.37041E+00
   2    0.39484E+00    0.96871E-02    0.15517E+01    0.62775E+01    0.39484E+00
   3    0.40577E+00    0.52113E-02    0.11487E+01    0.69938E+01    0.40577E+00
