 0.12054E-05 0.38984E-07 0.00000E+00    30001     1864    4      213 0.177E+09 0.41226E-11  0.12054E-05
   2    0.13981E-05    0.17056E-06    0.77158E+01    0.43460E-03    0.13981E-05
   3    0.14806E-05    0.21968E-06    0.13271E+02    0.12206E-02    0.14806E-05
   4    0.11873E-05    0.31693E-07    0.33764E+01    0.14091E-03    0.11873E-05
