 0.22166E+00 0.27468E-02 0.00000E+00    14001     1100    3      892 0.402E+04 0.15281E-05  0.22166E+00
   1    0.24114E+00    0.14910E-01    0.27651E+01    0.89071E+01    0.24114E+00
   2    0.22346E+00    0.56446E-02    0.15976E+01    0.79050E+01    0.22346E+00
   3    0.22005E+00    0.31387E-02    0.12758E+01    0.57950E+01    0.22005E+00
