0.18973E-05 0.26653E-07 0.00000E+01 28002 0 0 2563 0.13500E+10 0.00000E+01 0.18973E-05
1 1.9428e-06 1.2447e-07 2.8652 6.0208e-05 1.9428e-06
2 2.0363e-06 5.527e-08 1.7167 3.1781e-05 2.0363e-06
3 1.8703e-06 2.8271e-08 1.352 2.2933e-05 1.8703e-06
4 1.8972e-06 1.1863e-07 2.7965 7.8325e-05 1.8972e-06
5 1.874e-06 5.0374e-08 1.7001 3.6653e-05 1.874e-06
6 1.886e-06 2.9527e-08 1.4003 4.1544e-05 1.886e-06
