 0.43918E-04 0.69235E-06 0.00000E+00    30001     2973    4     1526 0.347E+08 0.15402E-09  0.43918E-04
   2    0.41208E-04    0.12979E-05    0.19919E+01    0.13026E-02    0.41208E-04
   3    0.43867E-04    0.86592E-06    0.17656E+01    0.17834E-02    0.43867E-04
   4    0.44359E-04    0.55027E-06    0.15691E+01    0.18736E-02    0.44359E-04
