 0.84423E-04 0.11229E-05 0.00000E+00    30001     2911    4      838 0.993E+07 0.29479E-09  0.84423E-04
   2    0.80072E-04    0.26441E-05    0.20885E+01    0.26280E-02    0.80072E-04
   3    0.85079E-04    0.18671E-05    0.19629E+01    0.44203E-02    0.85079E-04
   4    0.84900E-04    0.11450E-05    0.17058E+01    0.46705E-02    0.84900E-04
