 0.10368E-03 0.10269E-05 0.00000E+00    30001     2961    4     1392 0.134E+08 0.35724E-09  0.10368E-03
   2    0.10630E-03    0.35663E-05    0.21218E+01    0.30387E-02    0.10630E-03
   3    0.10469E-03    0.19839E-05    0.16949E+01    0.29762E-02    0.10469E-03
   4    0.10289E-03    0.12743E-05    0.15666E+01    0.28140E-02    0.10289E-03
