 0.68325E+00 0.72252E-02 0.00000E+00    30001     3079    4      908 0.133E+04 0.23669E-05  0.68325E+00
   2    0.68770E+00    0.28679E-01    0.26375E+01    0.47043E+02    0.68770E+00
   3    0.68580E+00    0.13441E-01    0.17529E+01    0.22709E+02    0.68580E+00
   4    0.68166E+00    0.89785E-02    0.16661E+01    0.45915E+02    0.68166E+00
