 0.22214E-04 0.24175E-06 0.00000E+00    62001     4421    5      869 0.391E+08 0.38597E-10  0.22214E-04
   3    0.22104E-04    0.78895E-06    0.31925E+01    0.22070E-02    0.22104E-04
   4    0.22206E-04    0.50977E-06    0.29038E+01    0.30785E-02    0.22206E-04
   5    0.22232E-04    0.29291E-06    0.23569E+01    0.27373E-02    0.22232E-04
