 0.26577E+00 0.16731E-02 0.00000E+00    30001     1972    4     1968 0.741E+04 0.92362E-06  0.26577E+00
   2    0.27074E+00    0.60512E-02    0.14136E+01    0.43943E+01    0.27074E+00
   3    0.26340E+00    0.34188E-02    0.11609E+01    0.71351E+01    0.26340E+00
   4    0.26600E+00    0.20227E-02    0.96183E+00    0.53118E+01    0.26600E+00
